Title,User_id,Score
A heritage of stone,A10M94ASQEBL56,5.0
Jane Eyre (New Windmill),A10ETB3064YV0F,5.0
Jane Eyre (New Windmill),A108AVF62U97NY,2.0
Jane Eyre (New Windmill),A10T0OW97SFBB,4.0
La lengua que heredamos: Curso de espaol para bilinges,A1075MZNVRMSEO,5.0
Carne de perro (Narrativas Hispanicas) (Spanish Edition),A1075MZNVRMSEO,4.0
Ship of the Line,A109B7907A98ER,5.0
The Falcon and the Flower,A106E1N0ZQ4D9W,5.0
Anna Karenina: Television Tie-In Edition (Signet classics),A101DG7P9E26PW,4.0
A Christmas Carol (Classic Fiction),A10A1S5NAQBT21,5.0
A Christmas Carol (Classic Fiction),A10T5WUTEEGLQF,5.0
Endless Forms Most Beautiful: The New Science Of Evo Devo And The Making Of The Animal Kingdom,A10O98CWTJQTYQ,4.0
The Four Loves,A10T0OW97SFBB,5.0
Profit from the Power of Many: How to Use Mastermind Teams to Create Success (Cheetah Express Professional Achievement Series),A103U0Q3IKSXHE,5.0
Don Juan.,A10DXHFHPYK3BZ,5.0
Langston Hughes (Voice of the Poet),A10C5CJK1YKGV0,5.0
"Anatomy, descriptive and surgical",A10KKJMBY5L7TK,5.0
Pride & Prejudice (New Windmill),A10T0OW97SFBB,4.0
Pride & Prejudice (New Windmill),A10T5WUTEEGLQF,5.0
Pride & Prejudice (New Windmill),A104N6N2GO0WRG,5.0
Stephen Sondheim: A Life,A106016KSI0YQ,4.0
The Professor's House,A106016KSI0YQ,5.0
Sigmond,A100YDQ9DIP06P,4.0
Why Do I Love These People?: Honest and Amazing Stories of Real Families,A103U0Q3IKSXHE,4.0
Wuthering Heights (New Windmill),A01254073JW8SSTKH6AIB,5.0
Wuthering Heights (New Windmill),A10FDF6GPCDDDH,3.0
Wuthering Heights (New Windmill),A00891092QIVH4W1YP46A,2.0
Wuthering Heights (New Windmill),A10WE4JQOHF6H2,5.0
Wuthering Heights (New Windmill),A103NNVQJUJTPM,5.0
Wuthering Heights (New Windmill),A1072Q1O6YB3NY,3.0
Wuthering Heights (New Windmill),A071300825Y5MYNM1L3LX,3.0
Wuthering Heights (New Windmill),A10ETB3064YV0F,3.0
Wuthering Heights (New Windmill),A10T0OW97SFBB,4.0
Wuthering Heights (New Windmill),A10QNEZ45E45EH,5.0
A Tree Grows in Brooklyn,A105FAAQ06FTWA,5.0
The Old Man and the Sea,A10T0OW97SFBB,4.0
"The Complete Idiot's Guide to Tantric Sex, 2nd Edition",A10R81SKUK3TG6,4.0
The Guns of August,A10KKJMBY5L7TK,5.0
The Guns of August,A10LWBOIZCF2QT,5.0
The Guns of August,A10BZSGALQPS0V,5.0
Persuasion,A105W5ZZOON3PD,3.0
Persuasion,A10JF6T7DY6Z8Z,5.0
Persuasion,A10Y5RD8QNMHEZ,4.0
Persuasion,A10CIUS8SYEB8K,5.0
"Still Black, Still Strong",A103W7ZPKGOCC9,5.0
"Still Black, Still Strong",A103W7ZPKGOCC9,5.0
The Hitchhiker's Guide to the Galaxy,A103U0Q3IKSXHE,3.0
Emma,A105W5ZZOON3PD,5.0
PrairyErth,A107C4RVRF0OP,4.0
Find Me (A MALLORY NOVEL),A10Y3OZWENAQ6W,3.0
Beyond Eden (Contemporary Romantic Thriller),A106E1N0ZQ4D9W,2.0
Exiles in America: A Novel,A10ATBAKR7OIEE,5.0
Essentials of New Testament Greek,A10ER4C5IVTSMA,4.0
Great Expectations (Enriched Classics),A10R1WAP6HFFEP,4.0
Great Expectations (Enriched Classics),A10R1WAP6HFFEP,4.0
Where Roses Grow Wild,A107YFBJ119GZR,3.0
Kidnapped the Adventures of David Balfour,A100YDQ9DIP06P,5.0
Little Big Man (Isis),A10K3DLOEVMKW3,5.0
Romola,A10JF6T7DY6Z8Z,5.0
The Great Escape,A10K3DLOEVMKW3,5.0
Code Book: The Science of Secrecy from Ancient Egypt to Quantum Cryptography,A10ATY8QTZ37ND,5.0
The Staircase,A10TYGME2FQHO7,3.0
Pride and Prejudice,A104N6N2GO0WRG,5.0
Pride and Prejudice,A10T5WUTEEGLQF,5.0
Pride and Prejudice,A10T0OW97SFBB,4.0
Sons of the Wolf,A104N6N2GO0WRG,5.0
Set In Darkness (SIGNED),A10Y3OZWENAQ6W,4.0
A Call For Justice,A10VOEBL5S337W,4.0
The Girl Who Loved Tom Gordon,A10M94ASQEBL56,5.0
Moonfleet,A106016KSI0YQ,4.0
Mary Barton: A tale of Manchester life,A10HWJXUG67E7I,5.0
History of the Goths,A101446I5AWY0Z,3.0
The Fellowship of the Ring,A10872FHIJAKKD,5.0
The Hobbit,A10872FHIJAKKD,5.0
The Hobbit,A10X0JN8KTK89H,4.0
The Hobbit,A10EH95EUDO9W3,3.0
Dracula (G. K. Hall (Large Print)),A10T0OW97SFBB,5.0
Lie Down in Darkness,A108AVF62U97NY,2.0
Lie Down in Darkness,A107C4RVRF0OP,4.0
Blue at the Mizzen,A10L8XPLYAK7SQ,4.0
The Last Temptation (A Dr. Tony Hill & Carol Jordan Mystery),A10Y3OZWENAQ6W,4.0
The Accidental President of Brazil: A Memoir,A10F2RGD2D36ZI,4.0
The third galaxy reader,A106016KSI0YQ,4.0
You Remind Me of Me,A10ATBAKR7OIEE,5.0
No Greater Love (Walker Large Print Books),A10KHC3SJ6EBSR,5.0
The Colorado Kid,A10M94ASQEBL56,1.0
Cat's Cradle,A101DG7P9E26PW,4.0
Cat's Cradle,A10W0GPVSGN8PL,5.0
Tears Like Rain,A106E1N0ZQ4D9W,4.0
Little Men: Life at Plumfield With Jo's Boy,A10EH95EUDO9W3,3.0
New Testament Greek for beginners,A10ER4C5IVTSMA,4.0
Bridget Jones: The Edge of Reason,A106E1N0ZQ4D9W,5.0
Friedrich Nietzsche,A10EW5N83RTO27,3.0
"How to Win Friends & Influence People (Cardinal Editions, C 303)",A10LWBOIZCF2QT,5.0
"How to Win Friends & Influence People (Cardinal Editions, C 303)",A10KKJMBY5L7TK,5.0
Plainsong,A103U0Q3IKSXHE,1.0
THE VAMPIRE LESTAT,A106E1N0ZQ4D9W,5.0
Some Like It Haute,A10J604M0KKBAS,1.0
Palladian,A106016KSI0YQ,3.0
The Generals,A10PEXB6XAQ5XF,3.0
Great Gatsby (Everyman),A10J8HE0W0OPV9,4.0
Great Gatsby (Everyman),A10B4UOL0IB274,5.0
Great Gatsby (Everyman),A10B4UOL0IB274,5.0
Great Gatsby (Everyman),A100YHBWL4TR4D,5.0
Great Gatsby (Everyman),A10B4UOL0IB274,5.0
Great Gatsby (Everyman),A10W0GPVSGN8PL,5.0
Great Gatsby (Everyman),A10B4UOL0IB274,5.0
Memento Mori,A10HUD3X4V3OM4,5.0
Harm Done: A Chief Inspector Wexford Mystery,A10Y3OZWENAQ6W,4.0
The Sound of Waves,A10HIGJ8OCFLIS,4.0
Crimes of Passion (World Famous),A10VOEBL5S337W,4.0
The Gift of Change : Spiritual Guidance for a Radically New Life,A10ATBAKR7OIEE,5.0
The American,A10X0JN8KTK89H,5.0
5001 Nights At the Movies Signed,A106016KSI0YQ,5.0
Manservant and Maidservant,A106016KSI0YQ,4.0
The Encyclopaedia of Executions: The Stories Behind Every Execution in Twentieth Century Britain,A10VOEBL5S337W,5.0
"Police at the funeral,",A10K3DLOEVMKW3,3.0
We're Alive And Life Goes On - A Theresienstadt Diary,A10VOEBL5S337W,4.0
Welcome to the Monkey House,A10BZSGALQPS0V,4.0
How Buildings Learn: What Happens After They're Built,A10F2RGD2D36ZI,5.0
The Fellowship of the Rings,A10872FHIJAKKD,5.0
War In Heaven,A10T0OW97SFBB,4.0
Cat's Cradle,A101DG7P9E26PW,4.0
Cat's Cradle,A10W0GPVSGN8PL,5.0
The Change Function: Why Some Technologies Take Off and Others Crash and Burn,A10G0UV69NCHXB,4.0
To Kill A Mockingbird,A10ASLX7DTTB6Z,5.0
To Kill A Mockingbird,A105FAAQ06FTWA,5.0
To Kill A Mockingbird,A10VOEBL5S337W,5.0
The Gospel in Dostoyevsky: Selected from His Works,A105FAAQ06FTWA,5.0
"Empires of Light: Edison, Tesla, Westinghouse, and the Race to Electrify the World",A10G0UV69NCHXB,5.0
"Homicidal Psycho Jungle Cat, a Calvin and Hobbes Collection",A10ETB3064YV0F,5.0
What I Did Wrong: A Novel,A10TR7FH7DXFA2,4.0
Foundation and Empire,A10KKJMBY5L7TK,5.0
TAI-PAN,A10KKJMBY5L7TK,5.0
A Woman Betrayed,A106E1N0ZQ4D9W,3.0
The Picture of Dorian Gray,A10O025EN0CBLQ,4.0
The Picture of Dorian Gray,A1065304SY1HF8,5.0
The Picture of Dorian Gray,A10A1S5NAQBT21,5.0
The Picture of Dorian Gray,A106QCX4I544YJ,1.0
The Picture of Dorian Gray,A10OI9O3JS0BVY,5.0
The Picture of Dorian Gray,A106C5BHWK9SKP,5.0
The Picture of Dorian Gray,A104BTD1MMNQVF,5.0
With God in solitary confinement,A10HWJXUG67E7I,5.0
The Millstone,A106016KSI0YQ,4.0
Alice's Adventures in Wonderland and Through the Looking Glass,A10AZVYK32ZJSE,5.0
Alice's Adventures in Wonderland and Through the Looking Glass,A10T0OW97SFBB,5.0
The Optimist's Daughter,A106016KSI0YQ,3.0
The Great Divorce,A10ETB3064YV0F,5.0
The Great Divorce,A10KHC3SJ6EBSR,5.0
Waterland,A106016KSI0YQ,3.0
A Death in the Family,A107C4RVRF0OP,4.0
"The History of Pendennis: His Fortunes and Misfortunes, His Friends and His Greatest Enemy",A106016KSI0YQ,4.0
"Marjory Fleming,",A106016KSI0YQ,4.0
Epitaph for a Spy,A10K3DLOEVMKW3,4.0
"Heart of the Dragon (Atlantis, Book 1)",A10IKHRUSMKP46,4.0
The one Tree,A10M94ASQEBL56,5.0
The House of Mirth (The Best Sellers of 1905),A10DXHFHPYK3BZ,5.0
The Mansion,A107C4RVRF0OP,4.0
Atlas Shrugged,A107BRWBRASM9L,1.0
Portrait of a Killer: Jack the Ripper - Case Closed,A10W40DOIE1EOP,2.0
Jonathan Strange & Mr. Norrell Signed,A10872FHIJAKKD,5.0
Jonathan Strange & Mr. Norrell Signed,A10M94ASQEBL56,2.0
Jonathan Strange & Mr. Norrell Signed,A10B4UOL0IB274,5.0
Jonathan Strange & Mr. Norrell Signed,A10B4UOL0IB274,5.0
Jonathan Strange & Mr. Norrell Signed,A10B4UOL0IB274,5.0
Jonathan Strange & Mr. Norrell Signed,A106016KSI0YQ,4.0
Jonathan Strange & Mr. Norrell Signed,A10B4UOL0IB274,5.0
Jonathan Strange & Mr. Norrell Signed,A10B4UOL0IB274,5.0
Jonathan Strange & Mr. Norrell Signed,A10B4UOL0IB274,5.0
Christian Ethics: Options and Issues,A10T0OW97SFBB,2.0
Alice's Adventures in Wonderland / Through the Looking-Glass,A10AZVYK32ZJSE,5.0
Alice's Adventures in Wonderland / Through the Looking-Glass,A10T0OW97SFBB,5.0
Beyond Recall,A10Y3OZWENAQ6W,4.0
"Gut Busters: The 15-Minute-A-Day, 12-Week Plan",A10ATBAKR7OIEE,5.0
The Berenstain Bears' Big Book of Science and Nature,A10AKE9TAADHVV,5.0
Romola,A10JF6T7DY6Z8Z,5.0
A serious call to a devout and holy life,A10HWJXUG67E7I,5.0
Farewell My Lovely,A10C5CJK1YKGV0,4.0
The High Window,A10C5CJK1YKGV0,5.0
Sense and Sensibility (Wordsworth Hardback Library),A10O4LYO967IZ,3.0
Angel: Unabridged,A106016KSI0YQ,4.0
THE BLACK ECHO.,A10XQVBKGTA0XZ,4.0
THE BLACK ECHO.,A10WE4JQOHF6H2,5.0
GREENMANTLE,A10K3DLOEVMKW3,4.0
GREENMANTLE,A10URBQ3W2KW65,4.0
"Spy Science: 40 Secret-Sleuthing, Code-Cracking, Spy-Catching Activities for Kids",A10PEXB6XAQ5XF,5.0
Harry Potter and The Sorcerer's Stone,A10EH95EUDO9W3,5.0
Harry Potter and The Sorcerer's Stone,A10J8HE0W0OPV9,5.0
Harry Potter and The Sorcerer's Stone,A10X0JN8KTK89H,4.0
Know why you believe,A106RLZK9HQIFS,5.0
Protector,A10BZSGALQPS0V,4.0
"THE LAST GOOD KISS, a novel",A10K3DLOEVMKW3,5.0
Highland Desire,A100YHBWL4TR4D,1.0
Going Solo,A10VOEBL5S337W,5.0
"Absalom, Absalom! (The Modern library of the world's best books, 271)",A107C4RVRF0OP,5.0
"Maison Ikkoku, Vol. 9: Learning Curves",A10EH95EUDO9W3,5.0
"The Lion, the Witch and the Wardrobe: A Story for Children",A10T0OW97SFBB,5.0
"The Lion, the Witch and the Wardrobe: A Story for Children",A10EH95EUDO9W3,4.0
No More Victims,A10HWJXUG67E7I,5.0
Bellwether,A105W5ZZOON3PD,5.0
The Art of Pixar: 100 Collectible Postcards,A10IKHRUSMKP46,5.0
The Masters: A Novel,A106016KSI0YQ,2.0
The Picture of Dorian Gray (The Classic Collection),A104BTD1MMNQVF,5.0
The Picture of Dorian Gray (The Classic Collection),A106C5BHWK9SKP,5.0
The Picture of Dorian Gray (The Classic Collection),A10OI9O3JS0BVY,5.0
The Picture of Dorian Gray (The Classic Collection),A10A1S5NAQBT21,5.0
The Picture of Dorian Gray (The Classic Collection),A106QCX4I544YJ,1.0
The Picture of Dorian Gray (The Classic Collection),A10O025EN0CBLQ,4.0
The Picture of Dorian Gray (The Classic Collection),A1065304SY1HF8,5.0
The Picture of Dorian Gray (Classic Collection (Brilliance Audio)),A104BTD1MMNQVF,5.0
The Picture of Dorian Gray (Classic Collection (Brilliance Audio)),A106C5BHWK9SKP,5.0
The Picture of Dorian Gray (Classic Collection (Brilliance Audio)),A10OI9O3JS0BVY,5.0
The Picture of Dorian Gray (Classic Collection (Brilliance Audio)),A106QCX4I544YJ,1.0
The Picture of Dorian Gray (Classic Collection (Brilliance Audio)),A10A1S5NAQBT21,5.0
The Picture of Dorian Gray (Classic Collection (Brilliance Audio)),A1065304SY1HF8,5.0
The Picture of Dorian Gray (Classic Collection (Brilliance Audio)),A10O025EN0CBLQ,4.0
Me Talk Pretty One Day,A106016KSI0YQ,3.0
Me Talk Pretty One Day,A101DG7P9E26PW,5.0
Me Talk Pretty One Day,A10ATBAKR7OIEE,4.0
The Epic of Gilgamesh (Penguin Audiobooks),A10HIGJ8OCFLIS,5.0
The Four Loves,A10T0OW97SFBB,5.0
The Picture of Dorian Gray (Classic Collection (Brilliance Audio)),A10OI9O3JS0BVY,5.0
The Picture of Dorian Gray (Classic Collection (Brilliance Audio)),A104BTD1MMNQVF,5.0
The Picture of Dorian Gray (Classic Collection (Brilliance Audio)),A106C5BHWK9SKP,5.0
The Picture of Dorian Gray (Classic Collection (Brilliance Audio)),A10O025EN0CBLQ,4.0
The Picture of Dorian Gray (Classic Collection (Brilliance Audio)),A1065304SY1HF8,5.0
The Picture of Dorian Gray (Classic Collection (Brilliance Audio)),A106QCX4I544YJ,1.0
The Picture of Dorian Gray (Classic Collection (Brilliance Audio)),A10A1S5NAQBT21,5.0
Marlene Dietrich's ABC,A106016KSI0YQ,4.0
Insects: A Guide to Familiar American Insects (A Golden Nature Guide),A10AKE9TAADHVV,4.0
Memoirs of a Geisha (Signed),A10LWBOIZCF2QT,5.0
Memoirs of a Geisha (Signed),A106016KSI0YQ,4.0
Memoirs of a Geisha (Signed),A10ETB3064YV0F,5.0
Letting Go,A107C4RVRF0OP,3.0
"Little Women: or Meg, Jo, Beth, and Amy",A10TKG3JDUBVCR,5.0
"Little Women: or Meg, Jo, Beth, and Amy",A1042BIXF6ZMAC,5.0
"Little Women: or Meg, Jo, Beth, and Amy",A10LIUHN9UTH7O,5.0
The Eyes of the Overworld,A10BZSGALQPS0V,4.0
Liar's poker : rising through the wreckage on Wall Street,A10LWBOIZCF2QT,5.0
Out of the silent planet (Avon),A10T0OW97SFBB,5.0
Lexical AIDS for Students of New Testament Greek,A10ER4C5IVTSMA,1.0
The Gift (Danielle Steel),A106E1N0ZQ4D9W,5.0
Adventures of Huckleberry Finn (Simple English),A10R1WAP6HFFEP,3.0
The Picture of Dorian Gray,A10O025EN0CBLQ,4.0
The Picture of Dorian Gray,A106C5BHWK9SKP,5.0
The Picture of Dorian Gray,A1065304SY1HF8,5.0
The Picture of Dorian Gray,A10A1S5NAQBT21,5.0
The Picture of Dorian Gray,A106QCX4I544YJ,1.0
The Picture of Dorian Gray,A10OI9O3JS0BVY,5.0
The Picture of Dorian Gray,A104BTD1MMNQVF,5.0
Shardik,A107BRWBRASM9L,4.0
THE CATCHER IN THE RYE,A10X0JN8KTK89H,5.0
THE CATCHER IN THE RYE,A10M94ASQEBL56,2.0
Jane Eyre (Simple English),A10T0OW97SFBB,4.0
Jane Eyre (Simple English),A10ETB3064YV0F,5.0
Jane Eyre (Simple English),A108AVF62U97NY,2.0
Lie down in darkness,A107C4RVRF0OP,4.0
Lie down in darkness,A108AVF62U97NY,2.0
Digital Darwinism,A103U0Q3IKSXHE,3.0
All Around the Town - Large Type,A106E1N0ZQ4D9W,5.0
The Oxford Dictionary of Foreign Words and Phrases (Oxford Paperback Reference),A1075MZNVRMSEO,5.0
Gilden-Fire,A10M94ASQEBL56,5.0
An inquiry into the nature and causes of the wealth of nations,A10TRXQBELWYMF,5.0
Five People You Meet in Heaven,A10LWBOIZCF2QT,5.0
For Whom the Bell Tolls,A10T0OW97SFBB,5.0
"Ramona Quimby, Age 8",A10EH95EUDO9W3,5.0
Jane Eyre: Complete and Unabridged (Puffin Classics),A10T0OW97SFBB,4.0
Jane Eyre: Complete and Unabridged (Puffin Classics),A10ETB3064YV0F,5.0
Jane Eyre: Complete and Unabridged (Puffin Classics),A108AVF62U97NY,2.0
One for the Money,A106E1N0ZQ4D9W,5.0
One for the Money,A10Y3OZWENAQ6W,4.0
"Walden: or, Life in the woods [and] On the duty of civil disobedience",A10URBQ3W2KW65,3.0
The Tale of One Bad Rat,A10EH95EUDO9W3,5.0
The Congress Of Vienna,A101446I5AWY0Z,4.0
Playing With Boys,A10J604M0KKBAS,3.0
Before The Storm (Arabesque),A10BI5QB5HJTR4,5.0
The Innovator's Dilemma: The Revolutionary National Bestseller That Changed The Way We Do Business,A100NGGXRQF0AQ,4.0
The Walking Drum,A10PEXB6XAQ5XF,5.0
Creating Textures in Pen and Ink with Watercolor,A10UHOIJ4R52CG,4.0
Promises,A106E1N0ZQ4D9W,4.0
Journey to the Centre of the Earth,A01038432MVI9JXYTTK5T,5.0
The War of the Worlds,A10TR7FH7DXFA2,4.0
The War of the Worlds,A106016KSI0YQ,5.0
Nos Comunicamos (Spanish Edition),A1075MZNVRMSEO,5.0
Reality Check: A For Better or For Worse Collection,A10EH95EUDO9W3,3.0
Breaking Out of Beginner's Spanish,A10UHOIJ4R52CG,5.0
Breaking Out of Beginner's Spanish,A1075MZNVRMSEO,5.0
Men of Iron,A10T0OW97SFBB,5.0
Glass Soup,A10M94ASQEBL56,1.0
The High Window,A10C5CJK1YKGV0,5.0
Detectives inc. in A remembrance of threatening green,A106016KSI0YQ,5.0
Bonaventure: The Soul's Journey Into God / The Tree of Life / The Life of St. Francis (The Classics of Western Spirituality),A10HWJXUG67E7I,5.0
The Other,A106016KSI0YQ,4.0
"Lion, the Witch, and the Wardrobe",A10EH95EUDO9W3,4.0
"Lion, the Witch, and the Wardrobe",A10T0OW97SFBB,5.0
HYPERION,A10BZSGALQPS0V,5.0
"Huckleberry Finn,",A10R1WAP6HFFEP,3.0
"The Awakening: Complete, Authoritative Text With Biographical and Historical Contexts, Critical History, and Essays from Five Contemporary Critical ... (Case Studies in Contemporary Criticism)",A100V1W0C8BWOL,5.0
Herself Surprised,A106016KSI0YQ,5.0
The French Revolution: A Very Short Introduction,A106016KSI0YQ,5.0
Hadrian Vii,A106016KSI0YQ,4.0
Riddle-Master,A10M94ASQEBL56,5.0
Jonathan Strange & Mr. Norrell,A106016KSI0YQ,4.0
Jonathan Strange & Mr. Norrell,A10B4UOL0IB274,5.0
Jonathan Strange & Mr. Norrell,A10B4UOL0IB274,5.0
Jonathan Strange & Mr. Norrell,A10B4UOL0IB274,5.0
Jonathan Strange & Mr. Norrell,A10B4UOL0IB274,5.0
Jonathan Strange & Mr. Norrell,A10B4UOL0IB274,5.0
Jonathan Strange & Mr. Norrell,A10B4UOL0IB274,5.0
Jonathan Strange & Mr. Norrell,A10872FHIJAKKD,5.0
Jonathan Strange & Mr. Norrell,A10M94ASQEBL56,2.0
The Autobiography of an Unknown Indian,A106016KSI0YQ,3.0
The Physics of Star Trek,A10KKJMBY5L7TK,4.0
The true believer: Thoughts on the nature of mass movements (Time reading program special edition),A10XZH78SDOI5M,5.0
The true believer: Thoughts on the nature of mass movements (Time reading program special edition),A10BJ3PKPC4O24,5.0
The true believer: Thoughts on the nature of mass movements (Time reading program special edition),A10BJ3PKPC4O24,5.0
An inquiry into the nature and causes of the wealth of nations,A10TRXQBELWYMF,5.0
The Search: How Google and Its Rivals Rewrote the Rules of Business and Transformed Our Culture,A10LWBOIZCF2QT,5.0
Hanging on to Max,A10VOEBL5S337W,5.0
Herland,A101DG7P9E26PW,4.0
The Journal of Albion Moonlight,A10HIGJ8OCFLIS,4.0
CHILDREN IN THE HOLOCAUST AND WORLD WAR II - Their Secret Diaries,A10VOEBL5S337W,4.0
1632 (The Assiti Shards),A101446I5AWY0Z,3.0
Island of Dr. Moreau (Horror Classics),A10T0OW97SFBB,5.0
The bridge of San Luis Rey,A10F2RGD2D36ZI,4.0
The Confessions of Nat Turner,A107C4RVRF0OP,5.0
The Main Enemy: The Inside Story of the CIA's Final Showdown with the KGB,A10XZH78SDOI5M,4.0
Importance of Being Earnest Sig,A10A1S5NAQBT21,5.0
Knight Triumphant,A107YFBJ119GZR,4.0
Sense & Sensibility (Classic Library),A10O4LYO967IZ,3.0
Ulysses,A107C4RVRF0OP,5.0
Ulysses,A10RQR8BVO77HS,5.0
Ulysses,A10A1S5NAQBT21,5.0
The Marriage of Sticks,A10M94ASQEBL56,4.0
Pride & Prejudice (Classic Library),A10T0OW97SFBB,4.0
Pride & Prejudice (Classic Library),A10T5WUTEEGLQF,5.0
Pride & Prejudice (Classic Library),A104N6N2GO0WRG,5.0
"Sackett Brand,the",A10Q8NIFOVOHFV,4.0
1876,A106016KSI0YQ,4.0
The Optimist's Daughter,A106016KSI0YQ,3.0
"Lonely Men, The",A10Q8NIFOVOHFV,4.0
The Great Divorce,A10ETB3064YV0F,5.0
The Great Divorce,A10T0OW97SFBB,5.0
The Great Divorce,A10KHC3SJ6EBSR,5.0
Children Just Like Me,A10EH95EUDO9W3,5.0
SuperVisions: Ambiguous Optical Illusions,A107YFBJ119GZR,5.0
Arabian Sands,A10K3DLOEVMKW3,5.0
Fahrenheit 451,A101DG7P9E26PW,5.0
"Twenty thousand leagues under the sea, (The Windermere series)",A01038432MVI9JXYTTK5T,5.0
The Zimmermann Telegram,A10KKJMBY5L7TK,4.0
The Zimmermann Telegram,A10XZH78SDOI5M,5.0
"The picture of Dorian Gray,",A104BTD1MMNQVF,5.0
"The picture of Dorian Gray,",A10OI9O3JS0BVY,5.0
"The picture of Dorian Gray,",A10A1S5NAQBT21,5.0
"The picture of Dorian Gray,",A106QCX4I544YJ,1.0
"The picture of Dorian Gray,",A10O025EN0CBLQ,4.0
"The picture of Dorian Gray,",A1065304SY1HF8,5.0
"The picture of Dorian Gray,",A106C5BHWK9SKP,5.0
Suicide and Attempted Suicide: Methods and Consequences,A10VOEBL5S337W,5.0
Go Tell it on the Mountain.,A106016KSI0YQ,5.0
Washington Goes to War,A101446I5AWY0Z,2.0
The Sackett Brand,A10Q8NIFOVOHFV,4.0
prince caspian: the return to narnia,A10T0OW97SFBB,5.0
Hero Ain't Nothin' but a Sandwich,A10VOEBL5S337W,5.0
"Recharge in Minutes: The Quick-Lift Way to Less Stress, More Success, and Renewed Energy",A10IKHRUSMKP46,5.0
John Donne's Sermons on the Psalms & gospels with a Selection of Prayers and Meditations,A10HWJXUG67E7I,5.0
People of the Dawn: Volume 2 in the Holme Trilogy,A10HIGJ8OCFLIS,5.0
Humboldt's gift (The 100 greatest masterpieces of American literature),A10JF6T7DY6Z8Z,5.0
Humboldt's gift (The 100 greatest masterpieces of American literature),A10K3DLOEVMKW3,4.0
The grapes of wrath (The Collector's library of the world's best-loved books),A10XQVBKGTA0XZ,5.0
The grapes of wrath (The Collector's library of the world's best-loved books),A106HD4S643MHK,5.0
"Prince Otto, ([Royal blue library])",A10T0OW97SFBB,2.0
"The Gulag Archipelago, VOLUME 2: An Experiment in Literary Investigation, Section III-IV (Part 1 of 2 part Cassette Library Edition)",A10HWJXUG67E7I,5.0
The Captain's Castaway (Signet Regency Romance),A108XP24UESKSV,3.0
Sacrificial Smoke: Volume 3 in the Holme Trilogy (Modern Scandinavian Literature in Translation),A10HIGJ8OCFLIS,5.0
"In dubious battle, (Modern library of the world's best books)",A107BRWBRASM9L,1.0
The Lincoln Lawyer,A10XQVBKGTA0XZ,5.0
The Lincoln Lawyer,A105E427BB6J65,5.0
Emma (Progress English),A105W5ZZOON3PD,5.0
Oscar Wilde,A10W40DOIE1EOP,4.0
GEORGE MACDONALD AN ANTHOLOGY,A10T0OW97SFBB,3.0
Truman,A10LWBOIZCF2QT,5.0
"Cry, the beloved country",A10Y3OZWENAQ6W,5.0
Way of All Flesh,A107C4RVRF0OP,4.0
Night,A10Q8NIFOVOHFV,4.0
The Evil 100,A10VOEBL5S337W,2.0
Twenty thousand leagues under the sea,A01038432MVI9JXYTTK5T,5.0
Once a Princess,A106E1N0ZQ4D9W,4.0
The Poisonwood Bible,A103U0Q3IKSXHE,4.0
Princess: (Book 2 in the Ascension Trilogy),A107YFBJ119GZR,5.0
Little Men,A10EH95EUDO9W3,3.0
The Great War: Breakthroughs,A10L8XPLYAK7SQ,4.0
The Chariot Makers: Assembling the Perfect Formula 1 Car,A10ATY8QTZ37ND,4.0
Wild Star,A107YFBJ119GZR,4.0
Ripley's Game,A10K3DLOEVMKW3,4.0
When Religion Becomes Evil: Five Warning Signs,A103U0Q3IKSXHE,5.0
"House Corrino (Dune: House Trilogy, Book 3)",A10872FHIJAKKD,5.0
Little Women,A10LIUHN9UTH7O,5.0
Little Women,A10TKG3JDUBVCR,5.0
Little Women,A1042BIXF6ZMAC,5.0
Alice's Adventures in Wonderland and Through the Looking Glass,A10AZVYK32ZJSE,5.0
Alice's Adventures in Wonderland and Through the Looking Glass,A10T0OW97SFBB,5.0
Naked,A10X0JN8KTK89H,4.0
Holidays on Ice,A10X0JN8KTK89H,5.0
The Invisible Man,A10TR7FH7DXFA2,3.0
The Invisible Man,A10T0OW97SFBB,4.0
The Stranger Beside Me,A10VOEBL5S337W,5.0
Modern cookery for private families,A10URBQ3W2KW65,3.0
Silent Woman,A106016KSI0YQ,5.0
"""Time Out"" Film Guide",A106016KSI0YQ,4.0
Little Women,A10LIUHN9UTH7O,5.0
Little Women,A1042BIXF6ZMAC,5.0
Little Women,A10TKG3JDUBVCR,5.0
Beyond the Blonde,A10J604M0KKBAS,4.0
Downtown: My Manhattan,A10LWBOIZCF2QT,5.0
O Pioneers! (Lrs Large Print Heritage Series),A10WE4JQOHF6H2,5.0
O Pioneers! (Lrs Large Print Heritage Series),A10Y3OZWENAQ6W,4.0
The Fifth Vital Sign : What We Need to Know About Pain,A10HWJXUG67E7I,5.0
Till we have faces: A myth retold,A10T0OW97SFBB,5.0
Flowers In The Attic,A107YFBJ119GZR,5.0
The Picture of Dorian Gray,A1065304SY1HF8,5.0
The Picture of Dorian Gray,A10O025EN0CBLQ,4.0
The Picture of Dorian Gray,A106QCX4I544YJ,1.0
The Picture of Dorian Gray,A10A1S5NAQBT21,5.0
